customer_id	viewed_products	bought_products	put_in_cart_products	num_of_times_search_was_used	end	time_spent_in_minutes
23998	[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 24, 24, 43, 43, 43, 43, 24, 43, 43, 43, 43, 43, 43, 43, 43, 43, 24, 24, 24, 24, 34, 34, 23, 23, 23, 23, 23]	[]	[23, 23, 23, 23, 23, 24, 34, 23]	0	1725318336471	14.6977
17103	[15]	[]	[]	0	1725322117766	2.967233333333333
12869	[26, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33]	[]	[]	0	1725319122531	1.91195
14465	[37, 37, 37]	[]	[]	0	1725323889084	0.8637166666666667
8939	[24, 24, 24, 4, 24, 24, 24, 24, 24, 4, 8, 44]	[]	[24, 8, 44, 44, 44, 44, 44, 44]	0	1725320356195	34.13086666666667
23070	[34, 34, 34, 34, 21, 21, 23, 23, 23, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24]	[24, 21, 34]	[34, 21, 24]	0	1725318777332	12.0439
24771	[]	[]	[34, 34]	0	1725321121009	1.42355
19459	[34]	[]	[]	0	1725317368436	0.18551666666666666
5571	[]	[]	[]	0	1725324508779	1.42495
232	[26, 26]	[]	[26]	0	1725317611537	0.22698333333333334
2188	[53]	[]	[]	0	1725324001617	1.4594
1276	[16, 20, 16, 50]	[]	[16, 16]	0	1725320078367	5.6254
18911	[53, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 37, 37, 33, 33, 33, 33, 33, 33, 33, 7, 7, 7, 7, 7, 7, 34]	[]	[]	2	1725315588451	7.741933333333333
6120	[6, 6, 6]	[]	[]	0	1725317675095	1.89355
6846	[]	[]	[]	0	1725324155383	1.1061166666666666
14445	[2, 2, 24, 24, 24, 24, 41, 41, 41, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 41, 2]	[]	[24, 41]	0	1725322778376	48.89371666666667
23300	[37, 37, 37, 37, 37]	[]	[]	1	1725316015599	1.3264166666666666
8778	[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 25, 47, 9, 47, 47, 47, 47, 47, 47, 47, 47, 21, 21, 21, 21, 23, 23, 23, 23, 23, 19, 6, 6, 3, 31, 41]	[]	[25, 47, 21]	0	1725322281536	23.640616666666666
12539	[2, 18, 18, 18, 18]	[]	[33, 33, 33, 33, 33]	1	1725322045579	1.9047833333333333
1305	[4, 2]	[]	[2]	0	1725316414184	3.4078166666666667
2038	[26, 26, 26, 26, 26, 26, 26, 26]	[]	[26, 26, 26, 26, 26, 26, 26]	0	1725323424520	2.8237833333333335
4894	[26]	[21, 7]	[26, 26]	0	1725322074921	0.9573833333333334
20650	[33]	[]	[]	0	1725325239252	0.27105
21326	[26, 26]	[]	[26, 26]	0	1725318765847	0.1359
14439	[54, 54, 23, 23, 34, 34, 34, 34]	[]	[54, 34]	0	1725320183538	25.872583333333335
5315	[37, 7, 7, 7, 7, 7, 7, 7]	[]	[]	0	1725322869506	2.49615
12858	[26, 26]	[]	[]	0	1725323388978	0.07638333333333333
2516	[37, 37, 37, 37, 37, 26]	[]	[]	0	1725319257286	0.6018333333333333
541	[18]	[]	[37, 37, 37, 37, 37]	0	1725325635406	0.2823833333333333
20607	[37]	[]	[]	0	1725323676989	0.3566166666666667
21600	[2, 47, 47, 47, 15, 7, 7, 15, 20]	[]	[]	0	1725322877051	11.994066666666667
158	[]	[]	[]	0	1725320245228	0.06473333333333334
19982	[20, 50]	[]	[24, 24, 24, 50]	3	1725324416846	2.887166666666667
22617	[41, 23, 23, 23, 23, 23, 23, 23, 23, 18, 18, 18, 18, 21, 21, 21]	[]	[41, 23, 18, 21]	1	1725320557089	8.332783333333333
24033	[21]	[21]	[21]	0	1725317011069	1.209
9573	[]	[]	[21]	0	1725326063243	0.1529
21469	[4, 43, 43, 43, 43, 43, 43, 24, 43, 43, 43, 43, 43, 8]	[]	[43]	0	1725317236203	3.6580166666666667
16851	[43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 3, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]	[]	[41, 41, 41, 41, 43, 23, 23, 23]	5	1725326406501	14.178433333333333
23875	[]	[]	[23, 23, 23, 23, 23, 23]	0	1725318862516	0.05121666666666667
9981	[26, 26, 26, 26, 26]	[]	[]	0	1725319132353	0.4976333333333333
13574	[21, 24, 47, 24, 24, 24, 24, 47, 47, 4, 4, 18, 6, 24, 4, 43, 18, 18, 6, 6, 24, 24, 43, 47, 1, 24, 24, 18]	[]	[47, 47, 47, 47]	0	1725318153122	32.90026666666667
20040	[7]	[]	[]	0	1725317875319	0.09128333333333333
8427	[]	[]	[7, 7]	2	1725322880986	17.74765
20867	[24, 41, 47, 47, 41, 24, 24, 24, 47, 41]	[41, 47]	[24, 24, 47]	0	1725322999515	14.203966666666666
5180	[26, 26, 26, 26, 26, 26, 26, 26, 26]	[]	[26]	0	1725327516189	0.4609333333333333
3679	[37]	[]	[37, 37, 37]	0	1725325211338	0.8733833333333333
21809	[33, 15, 10, 37, 43]	[]	[33, 33, 33, 33, 10, 10, 10]	1	1725325332910	21.2221
2008	[24]	[]	[]	0	1725321270051	0.32666666666666666
2516	[26]	[]	[]	0	1725321516115	0.17966666666666667
23100	[37]	[]	[]	0	1725328439687	0.48286666666666667
11737	[42, 42]	[]	[42, 42, 42, 42]	0	1725324056437	0.016433333333333335
22961	[37, 37, 26, 26, 37, 47, 37, 37]	[]	[37]	0	1725324753729	4.216733333333333
12539	[24, 24, 24, 24]	[]	[37, 37, 37, 37, 37, 37]	0	1725325913799	1.0249166666666667
7472	[21, 21]	[]	[21]	1	1725326178160	7.50435
22312	[10, 10]	[]	[]	0	1725321789546	4.1619
6351	[26, 26, 26, 37, 37, 37, 37]	[]	[]	1	1725322791939	1.15985
15033	[43, 43, 43, 43, 43, 43]	[]	[21, 21, 21, 21, 21]	0	1725322825115	2.7253333333333334
8353	[24, 24]	[]	[]	0	1725324790393	0.009333333333333334
8800	[37, 21, 55, 42, 29, 37, 37, 37, 7, 7, 37]	[7, 37]	[7, 7]	0	1725328539846	58.141016666666665
3329	[54]	[]	[]	0	1725320907368	0.28145
21994	[2, 41]	[]	[54, 54, 54, 54]	0	1725330071863	6.341733333333333
18431	[2, 2, 41]	[]	[]	0	1725329702396	1.1455333333333333
2008	[19, 19, 17, 17, 7, 7, 54]	[]	[17, 7]	0	1725323413941	4.108666666666666
5365	[37, 6, 7]	[]	[54]	0	1725325049974	4.0306
158	[]	[]	[]	0	1725324305855	4.497166666666667
15028	[]	[]	[]	0	1725324238094	0.46736666666666665
22912	[34, 34, 34, 34, 34, 34, 34, 34, 34]	[34]	[34]	0	1725327562175	6.5049
24436	[33]	[]	[33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33]	0	1725322167308	12.815083333333334
21988	[20, 20]	[]	[24]	0	1725323025421	3.01085
11259	[37, 37, 37, 37, 37, 37]	[]	[]	0	1725328263552	0.3489333333333333
13574	[43, 47, 6, 47, 21, 47, 21]	[47, 21, 43, 24]	[43, 43, 43, 47]	1	1725322012760	22.185033333333333
19335	[24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24]	[]	[]	0	1725326045617	1.7266833333333333
5224	[4, 23, 23, 23, 23, 23, 23, 15]	[]	[]	0	1725325670860	7.641266666666667
20959	[4, 4, 4, 18]	[]	[4, 4, 4, 4]	0	1725323460844	4.206883333333334
11185	[47, 47, 47, 47]	[]	[47, 47]	0	1725328042369	2.6134333333333335
22884	[]	[]	[]	0	1725323129110	0.4932666666666667
12193	[42, 42, 42, 42, 42]	[]	[]	1	1725325614916	9.872216666666667
6351	[37, 37]	[]	[]	0	1725325666934	0.9735666666666667
19748	[24, 24, 24, 24, 24, 24]	[]	[24]	0	1725329745481	1.1973166666666666
7610	[2, 47, 19, 47, 47, 47, 47, 47, 47, 4, 41, 41, 21, 10, 10, 24, 24, 24, 24, 24, 24, 10, 47, 2, 47, 47, 47, 47, 47, 17, 6, 6, 47, 21, 17, 17, 44, 44, 24, 24, 24, 24, 24, 24, 24, 24, 6, 10, 24, 41, 54, 54]	[]	[19, 41, 41, 24, 47, 47, 21, 54]	4	1725323265428	45.81075
7578	[53, 8, 41]	[]	[]	0	1725329687394	4.50985
16851	[23, 23, 23, 23, 23, 23, 23, 23]	[]	[23, 23, 23, 23, 23, 23, 23, 23]	0	1725332119731	4.470183333333333
14796	[2, 2]	[]	[]	0	1725324233111	1.2943833333333334
2401	[11]	[]	[]	0	1725323896400	7.966933333333333
10444	[10, 20, 10, 10, 48]	[]	[47]	0	1725330342227	7.0026
445	[26]	[]	[]	0	1725328500220	1.5932
23562	[21, 21]	[]	[21]	0	1725325332809	2.6868166666666666
12309	[7, 7, 7, 7, 7]	[]	[]	0	1725329659961	2.110516666666667
712	[4, 4]	[]	[]	0	1725333151123	0.2853
18698	[24, 24]	[]	[]	1	1725333918473	2.3021166666666666
22587	[]	[]	[]	0	1725331698151	0.24241666666666667
12448	[37, 37]	[]	[]	0	1725335060867	0.2157
13833	[23]	[]	[]	0	1725328670481	0.24958333333333332
5891	[47, 47, 47, 47]	[]	[23, 47]	0	1725334139161	3.1622
374	[47, 47]	[]	[]	0	1725330443413	4.662833333333333
50	[34, 34, 34, 34, 34, 34, 34]	[]	[]	0	1725336445219	1.02825
14422	[37, 31, 6, 6, 6, 3, 8]	[]	[37, 37, 37, 37, 37, 37, 6]	1	1725335622239	8.58275
15968	[33]	[]	[8, 8, 8, 8]	0	1725335223208	0.61935
22318	[44]	[]	[]	2	1725337653292	0.5560333333333334
14438	[21, 21]	[]	[]	0	1725330901091	0.10835
12267	[]	[]	[21, 21, 21]	0	1725338312328	7.60485
21421	[54, 54, 54]	[]	[54]	0	1725329580087	1.1558333333333333
2307	[34, 4, 41]	[]	[]	0	1725339067755	0.7720833333333333
8607	[18, 18, 18]	[]	[]	0	1725332879628	22.706433333333333
9782	[34]	[]	[]	0	1725337595256	0.37503333333333333
13850	[]	[]	[]	3	1725333197401	4.7644166666666665
2982	[]	[]	[]	0	1725335773890	0.1275
19851	[]	[]	[]	2	1725335335184	3.3392166666666667
7910	[37, 37, 37, 37, 24, 24]	[]	[37, 37, 37, 37, 37]	1	1725332254956	6.298316666666667
22076	[10]	[]	[10]	0	1725338857726	0.6244833333333333
5969	[]	[]	[10, 10]	1	1725342401992	0.7173333333333334
1428	[2, 47, 47, 47, 2, 2, 10]	[]	[2, 2, 2, 10, 10]	0	1725340678211	15.5307
16695	[4, 34, 34, 34, 34, 34, 21]	[]	[21]	0	1725338349914	1.9339666666666666
24702	[34, 47, 41]	[]	[34, 34]	0	1725338618930	0.8595666666666667
15631	[24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24]	[]	[]	0	1725340328064	2.3797
11755	[2, 37, 37, 37, 37, 37, 37, 37, 47, 7, 24, 34]	[]	[]	0	1725343900074	14.06245
11894	[26, 26, 26, 26, 26]	[]	[]	1	1725345467844	0.8462666666666666
1198	[26, 26, 26, 26, 26, 26, 26, 26, 26, 37, 37, 37, 37, 37, 37, 7]	[]	[26, 26, 26, 7]	0	1725342670698	1.7695833333333333
2707	[26, 37, 26]	[]	[26]	0	1725342419334	1.3819333333333332
9263	[24]	[]	[24]	1	1725338940980	1.46495
14825	[34, 34, 34, 34]	[]	[]	0	1725343784088	0.3657
2210	[37, 37]	[]	[]	0	1725339204344	0.2348
8968	[18, 18, 18, 18, 18]	[]	[18]	0	1725347454853	2.0606666666666666
3763	[37, 37]	[]	[]	0	1725345194955	0.29433333333333334
5332	[29, 41, 2]	[2]	[29, 2, 2]	0	1725341720714	10.47775
15207	[37, 37, 37, 37, 37, 37, 37, 37, 37]	[]	[37, 37, 37, 37, 37]	0	1725350007500	5.13685
3858	[34, 34]	[]	[34]	0	1725350934029	1.75975
22115	[37, 37]	[]	[34, 37, 37, 37, 37, 37, 37, 37]	0	1725344345614	10.514016666666667
23169	[26, 26, 26, 26]	[]	[]	0	1725351037228	0.348
2364	[24, 47, 4, 4, 24, 33]	[]	[]	1	1725348237275	17.9634
3485	[53, 1, 1, 1, 4, 33, 33, 33, 33, 4, 4, 4, 4, 4, 4, 4, 41, 41, 48, 41, 2]	[]	[53, 53, 4, 4, 41, 48, 41, 41]	0	1725348937346	18.007933333333334
23903	[37, 37]	[]	[]	0	1725344480534	0.26098333333333334
14469	[18, 18, 18, 18, 18, 18, 23, 23, 23, 23, 26]	[]	[23, 26]	0	1725352471457	4.443333333333333
14852	[26, 26, 26, 26, 26]	[]	[]	0	1725347647964	0.32253333333333334
14827	[18, 18, 18, 18, 18]	[]	[]	0	1725347309636	0.70945
8778	[41]	[]	[41, 41, 41]	0	1725349850793	0.2601
5327	[2]	[41]	[41]	0	1725343159201	8.87895
21516	[4, 16, 48, 10, 15]	[15, 16]	[48, 48, 10, 15]	0	1725344005892	13.831033333333334
11599	[]	[]	[]	0	1725351525981	0.10765
23454	[23, 23, 23, 23, 17, 23, 23, 54, 21]	[]	[7, 7, 23, 54]	3	1725348034848	33.151633333333336
19308	[37, 37, 37, 7, 7, 7]	[]	[7]	0	1725346981950	0.5396
7965	[21]	[]	[7]	0	1725349573216	0.2176
22341	[26, 26]	[]	[]	0	1725351806578	0.06656666666666666
6943	[33, 33, 33]	[]	[33, 33, 33]	0	1725346973609	1.4487
21142	[26]	[]	[]	0	1725349805085	5.67325
18225	[]	[]	[]	0	1725354186830	0.3113666666666667
5938	[]	[]	[]	0	1725352904763	0.12183333333333334
19582	[37, 37]	[]	[37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37]	0	1725353412693	0.6479
24890	[47, 47, 47, 47, 47, 47, 7, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 47, 1, 1, 1, 1, 8, 9, 6, 6, 6]	[]	[]	0	1725354181903	7.5433
5501	[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18]	[]	[]	0	1725346005180	2.7290666666666668
16767	[]	[]	[]	0	1725352665856	0.4903666666666667
12432	[37, 37, 37, 37, 37]	[]	[37, 37]	0	1725346716331	52.27075
1692	[2, 21, 21, 18, 18, 18, 18, 18, 18, 15]	[]	[21, 18, 18]	0	1725350585001	8.26335
9182	[41, 41, 41, 21, 4, 4, 41, 34, 34, 34]	[34, 41]	[41, 41, 41]	0	1725350476925	16.141133333333332
15210	[2]	[]	[]	0	1725355416318	0.4578
14233	[26, 26, 26, 26]	[]	[]	0	1725352226795	0.4351
24386	[54, 35, 54, 15]	[]	[26, 15]	2	1725352857263	10.4842
2207	[18, 26, 26, 26]	[]	[15, 15]	0	1725346845107	3.7335833333333333
849	[]	[]	[34, 34, 34]	1	1725356421347	0.8802666666666666
10877	[18]	[]	[]	1	1725351178022	12.593133333333334
14132	[53, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 53, 21, 53, 4, 24, 24, 24, 24, 41, 24, 24, 24, 24, 24, 3, 18, 18, 18, 43, 43, 43, 43, 43, 43, 21]	[53]	[34, 53, 53, 53, 3]	0	1725356773661	46.4554
6361	[37, 37]	[]	[]	0	1725356935135	0.16851666666666668
16587	[29, 47]	[]	[29, 29]	1	1725352510146	2.291733333333333
15261	[32, 32, 32, 32]	[]	[]	0	1725354990160	0.18593333333333334
16851	[4, 43, 43, 21, 21, 21, 23, 4, 2, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18]	[]	[4, 4, 4, 4, 4, 4, 4, 4, 4, 43, 21, 4]	1	1725356614722	17.10546666666667
12192	[47, 6, 6, 6]	[]	[22, 22]	0	1725356096096	4.1502
22442	[41, 41]	[]	[41]	0	1725350465390	8.02745
9487	[24, 24, 24, 24, 24, 24, 24, 24, 46, 46, 46, 46]	[]	[46, 46]	0	1725349464849	3.6504666666666665
21492	[41]	[]	[]	0	1725353117676	1.0498833333333333
6407	[26, 26, 24]	[]	[]	0	1725350909511	0.7503166666666666
20806	[15]	[47, 33, 10, 17, 19, 17]	[34, 34, 34, 34, 34, 34]	0	1725353819992	10.311783333333333
18966	[34, 34]	[]	[34, 34, 34, 34]	0	1725351648980	2.7539166666666666
8942	[6, 6, 6]	[]	[]	0	1725357362948	0.24806666666666666
12491	[10]	[]	[]	0	1725353622743	1.4710166666666666
17417	[34, 34, 34, 34, 34, 34]	[]	[]	0	1725350140794	23.626383333333333
11971	[42]	[]	[]	1	1725355328651	1.1707666666666667
24129	[26, 26, 26, 7, 7, 7, 7, 7, 7, 6, 6, 6, 6, 37, 37, 10, 15]	[]	[]	0	1725352432205	2.9465666666666666
22752	[26, 26, 26, 26, 26, 26, 26, 26, 26, 26]	[]	[]	0	1725350690574	0.50035
12885	[]	[]	[]	0	1725357146278	0.19671666666666668
13275	[43, 43, 43, 43]	[]	[26, 26, 43, 43, 43]	0	1725352098587	4.244783333333333
232	[34, 34]	[]	[43]	0	1725352760478	1.0009166666666667
10349	[21]	[41]	[21]	0	1725355753063	5.0514833333333335
2204	[24, 32, 32, 32, 32, 21]	[]	[41, 41, 41, 24, 32, 32, 32]	0	1725352713369	16.880116666666666
21978	[47, 47, 47, 47, 47, 47, 41, 47, 41]	[]	[41, 41, 41, 41]	0	1725353435060	7.189166666666667
7653	[28, 28, 28, 28, 2, 34, 23, 23, 23, 23, 23, 23, 23, 23]	[]	[23]	0	1725354005642	21.938483333333334
272	[41, 34, 18, 23, 23]	[]	[41, 34]	0	1725352388329	16.216916666666666
14827	[18, 18]	[]	[]	0	1725355525146	0.04098333333333333
4812	[26, 47, 37, 37, 37, 37, 37, 37, 47, 21, 15]	[]	[26, 37, 15]	0	1725353784400	4.678383333333334
16832	[34, 34, 34, 34, 34, 34, 34, 34]	[]	[34]	0	1725356607509	0.9778
2985	[52, 52, 37, 37, 26, 20, 37, 37, 17, 4, 7, 37, 37, 37]	[]	[34, 34, 34, 34, 4]	1	1725352309025	50.18086666666667
3508	[2]	[]	[37, 37, 37]	0	1725357146683	1.1011333333333333
21845	[17]	[]	[17, 17, 17, 17]	1	1725356648449	2.1250833333333334
20227	[41, 4, 4, 4, 4, 4, 4, 21, 21]	[21, 4]	[4, 21]	2	1725353986961	15.248883333333334
18363	[]	[]	[]	0	1725359372520	6.051516666666667
13730	[26]	[]	[]	0	1725353345940	0.8360666666666666
13408	[33, 26, 26, 26, 26]	[]	[]	0	1725358164005	3.904916666666667
10877	[18, 18]	[]	[]	0	1725356789301	0.21408333333333332
4528	[41, 42, 6, 42, 42, 41, 41, 41, 55, 41]	[55, 6, 42, 41]	[42, 42, 42, 41]	0	1725361409800	14.4515
20053	[26]	[]	[]	1	1725360203536	0.88015
23325	[4]	[]	[]	0	1725353037828	0.51025
7106	[21, 21, 43, 43, 43, 43, 43, 43, 24, 24]	[]	[21, 43, 43]	0	1725353829492	3.73915
20959	[24, 24, 24, 24]	[]	[24, 24, 24, 24, 24]	0	1725354281607	2.24335
7523	[]	[]	[]	0	1725357714471	4.63315
578	[26, 26, 26, 26, 26, 26, 26, 26, 26]	[]	[]	0	1725362668233	0.10166666666666667
7995	[20, 18, 18]	[54, 18, 50, 18]	[20, 20, 20, 20]	3	1725359594076	25.1925
11246	[21, 4]	[]	[]	0	1725355242618	0.93655
22520	[26, 26]	[]	[4, 4]	0	1725360890608	5.250566666666667
22844	[28, 28, 28, 28, 28, 28, 19, 19, 19, 19]	[]	[]	0	1725353586722	3.3545333333333334
10977	[6, 6, 6, 6, 7, 34, 34, 34, 34, 34, 34, 34]	[]	[]	0	1725354734575	20.6662
21883	[41, 41, 41, 21]	[]	[]	0	1725354184784	1.6506333333333334
20414	[1]	[]	[]	0	1725354447458	8.74095
9440	[15]	[]	[15, 15]	0	1725358694691	4.538666666666667
11827	[21, 23]	[]	[]	0	1725357129413	0.9820333333333333
19982	[2, 53, 18, 18, 18, 18, 18, 18, 18, 18, 50, 50, 50]	[]	[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 50]	1	1725361467722	40.28463333333333
23573	[15, 15]	[]	[15, 15]	0	1725355453637	0.9249666666666667
12595	[21]	[]	[]	0	1725355877483	0.045533333333333335
2663	[41, 41]	[]	[]	0	1725360368647	0.3003166666666667
3508	[2]	[]	[2, 2]	0	1725359132327	0.8451166666666666
18838	[26, 26, 26, 26, 26, 26, 26, 26, 26]	[]	[]	1	1725363906840	4.9515
10694	[47, 37, 37, 37, 47, 7, 7, 47, 47, 47, 47, 47, 47, 47, 47, 2, 2, 35, 3, 11, 47, 44, 44, 7, 2, 6, 6, 6, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 28, 28, 47, 4]	[4, 47, 6, 44, 47]	[2, 7, 6, 47, 4]	4	1725356883004	67.15336666666667
1719	[43, 43, 43, 43, 18, 18, 18, 18, 18, 18, 18, 18, 18, 21, 24, 24]	[4, 4, 21, 18, 43]	[43, 21, 21, 21, 21, 21]	1	1725363856101	6.916716666666667
23945	[]	[]	[43]	0	1725357326041	4.169566666666666
10725	[21, 42]	[]	[]	0	1725362467836	8.382783333333334
1760	[41, 2, 43, 4]	[]	[2, 43]	0	1725359668397	8.415716666666667
10783	[47]	[]	[]	1	1725356330069	0.5960666666666666
5626	[37]	[]	[24, 24, 24, 24, 24, 24, 24, 24, 24]	0	1725358941513	13.3244
448	[4, 4, 4]	[4]	[4]	0	1725357751509	1.6079833333333333
18995	[37, 37, 37, 37]	[]	[]	0	1725363996707	0.60005
24243	[37]	[]	[]	0	1725361650226	0.40226666666666666
13841	[4, 21]	[]	[46, 46]	1	1725360259730	7.80025
17902	[15]	[]	[15, 15, 15, 15, 15, 15]	0	1725362961802	1.6820166666666667
14129	[34, 34, 34, 34, 34]	[]	[]	0	1725357759303	0.17123333333333332
18882	[23, 23, 23, 23, 23, 23, 23, 23, 23, 23]	[]	[26, 26]	0	1725363168678	1.5281166666666666
9104	[]	[]	[]	0	1725360876401	0.41751666666666665
1763	[4, 4]	[]	[23, 23, 23, 4]	0	1725364901700	2.51725
2931	[]	[]	[]	1	1725364524670	1.3439
168	[41, 41, 41, 41, 41]	[]	[41, 41]	1	1725361614682	3.4775
6373	[24, 24]	[]	[]	0	1725364979062	22.875033333333334
7970	[18, 18, 18, 18, 18, 18, 18, 23]	[23, 18]	[23, 23]	0	1725357468532	10.443
10769	[18, 18, 34, 18]	[]	[]	0	1725360117081	0.6476666666666666
24751	[24, 24]	[]	[]	0	1725360677250	1.2167
7730	[41, 24, 24, 32, 32]	[32, 41, 41, 24, 22, 24]	[23, 23, 23, 23, 23, 23, 23, 23]	0	1725357805741	4.5993
17573	[]	[]	[24, 24, 24, 24, 24, 24]	0	1725359780069	0.09758333333333333
7631	[26, 26, 26]	[]	[24, 24, 24]	0	1725365378527	1.4762833333333334
16371	[47, 47, 47, 38]	[]	[47, 47]	0	1725361576019	5.0743833333333335
23325	[33, 33, 33, 33, 33, 33]	[]	[]	0	1725357726356	3.0038
10405	[20, 54, 50, 54, 34, 23, 21]	[]	[]	0	1725357753520	5.415783333333334
15377	[]	[]	[]	0	1725365366095	0.0599
24858	[18, 18, 18, 18, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]	[]	[18, 23, 23, 23, 23, 23, 23]	0	1725366055899	5.711666666666667
6568	[15]	[]	[]	0	1725360871476	0.3324166666666667
3030	[2]	[]	[]	0	1725365287232	0.3716333333333333
5626	[37, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]	[]	[37, 37, 37, 37, 37, 37, 37, 37, 37]	0	1725362260924	16.548133333333332
17756	[18]	[]	[]	0	1725365538638	1.2311333333333334
16723	[54]	[]	[54]	0	1725366177308	1.08665
13869	[15]	[54, 15]	[15, 15]	0	1725358669580	11.682083333333333
5271	[1, 1, 21, 17, 17, 17, 17, 21]	[]	[15, 15, 15, 1, 1, 17, 17, 17, 17, 17]	3	1725368048395	10.87945
9263	[24, 24, 24, 24]	[]	[21, 21]	2	1725360107251	51.395983333333334
716	[54, 54]	[]	[54]	0	1725359179954	1.9664833333333334
578	[26, 26, 26, 26, 26, 26]	[]	[]	0	1725368516607	0.0759
4810	[4]	[]	[]	1	1725360281666	0.3606
6983	[21]	[]	[]	0	1725359725355	0.5755666666666667
11313	[41]	[]	[4, 4, 4, 4]	0	1725366090986	1.1753166666666666
12310	[7, 7, 4, 7]	[]	[]	3	1725364627111	5.2113
19777	[24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24]	[]	[]	0	1725359841680	1.64225
7001	[41, 24, 24, 24, 24, 8, 43, 41]	[41]	[41]	0	1725363711237	8.642233333333333
3070	[]	[]	[]	0	1725363356964	0.8610166666666667
3513	[41, 24, 24, 24, 24, 24, 24, 41, 34, 34, 34, 40, 40, 24, 24, 21, 21]	[]	[34, 40, 24, 24, 24, 24]	0	1725362664375	8.868
20994	[]	[]	[]	0	1725363065253	0.01775
6277	[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 34, 19, 19, 19, 19, 19, 19, 19, 19, 47, 7, 7, 7, 7]	[]	[34, 19]	0	1725362105843	5.09785
468	[]	[]	[41]	0	1725364001681	1.1684166666666667
3706	[31, 40, 13]	[]	[]	0	1725359998275	0.84465
3754	[21]	[]	[13, 13, 13]	3	1725363059168	20.153366666666667
20414	[37, 51, 24]	[]	[37]	1	1725360766065	18.2853
6215	[53, 4, 54]	[]	[]	1	1725368130172	2.5222333333333333
11710	[18, 18, 18]	[]	[]	0	1725366627691	0.31893333333333335
8401	[10, 20]	[]	[]	0	1725362523899	1.2542333333333333
12480	[2, 41]	[47, 24, 13]	[53, 53, 53, 53, 53, 53, 41, 41, 41, 41]	0	1725366692664	22.153
22222	[34, 34, 34]	[]	[]	0	1725360891383	0.5162333333333333
5925	[4]	[]	[34, 34, 34, 34, 34, 34, 34]	0	1725367355578	1.1560833333333334
870	[21, 21]	[]	[]	0	1725368632288	0.8905166666666666
22895	[4, 34, 34, 34]	[50, 34]	[18, 18]	2	1725367264583	4.910583333333333
19713	[21, 26, 26, 26, 26, 26, 26, 53, 27, 41, 3, 42, 24, 34, 21, 4, 4, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 34, 7, 7, 7, 7, 7, 34, 47, 47, 47, 47, 47, 47, 47, 47, 47, 2, 15, 50]	[]	[26, 41, 3, 24, 4, 34, 7, 7, 34]	0	1725361843251	44.31785
23220	[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18]	[]	[]	0	1725361979928	8.97775
11183	[46, 17]	[]	[]	0	1725367643814	0.25535
7011	[24, 24]	[]	[]	0	1725369653712	2.8957
18639	[53]	[]	[]	0	1725369698713	0.7259
4161	[23, 23, 23, 23]	[]	[]	0	1725363446708	2.9630666666666667
578	[26, 26, 26, 26]	[]	[]	0	1725370986424	0.0754
12283	[]	[]	[26, 26]	0	1725368859814	0.11335
15879	[34, 34]	[]	[34]	0	1725364085778	0.6289666666666667
6492	[6, 2, 6]	[]	[6]	0	1725365110130	10.67195
13841	[53, 53]	[]	[53, 53]	0	1725366797739	15.85895
19777	[24, 24, 24, 24, 24, 6, 6, 6, 6, 6, 6, 6, 6]	[]	[24]	0	1725362220209	6.716666666666667
14491	[50, 24]	[]	[]	0	1725366963874	3.0925
